NameSpace 39_2013 40_2013 41_2013 42_2013 43_2013 44_2013 45_2013 46_2013 47_2013 48_2013 49_2013 50_2013 51_2013 52_2013 00_2014 01_2014 02_2014 03_2014 04_2014 05_2014 06_2014 07_2014 08_2014 09_2014 10_2014 11_2014 12_2014 13_2014 14_2014 15_2014 16_2014 17_2014
1331 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1332 5 1 2 17 9 6 0 26 1 3 5 53 7 0 2 4 3 6 8 6 1 2 6 47 0 1 1 1 4 3 0 4
1333 3 5 11 0 11 2 0 0 0 0 0 52 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1334 1 0 0 1 2 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
1335 2 0 0 1 14 3 2 0 1 1 1 3 0 1 1 6 2 12 2 19 0 1 0 1 0 0 1 1 0 0 0 0
1336 1 0 0 1 5 2 2 1 10 1 1 3 1 1 1 3 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0
1337 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1338 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1339 3 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1340 2 0 0 0 0 0 6 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 25 1 18 15 2 5 1 0 0
1341 2 9 27 7 0 0 0 6 0 4 6 0 0 0 0 0 4 2 1 2 5 9 1 6 0 0 5 1 0 0 0 0
1342 2 0 0 0 0 6 1 0 0 7 7 5 0 0 0 4 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1343 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 1 0 1 5 0 0 0 0 5 1 5 0 0 0
1344 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
1345 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 3 6 2 0 0 0 0
1346 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1347 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1348 88 2 13 48 7 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1349 22 59 74 26 2 4 0 20 25 69 15 4 7 1 0 12 1 1 0 0 0 0 0 0 0 0 0 0 0 45 23 1
1350 2 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1351 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1352 15 16 2 2 0 3 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1353 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1354 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1355 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1356 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1357 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1358 4 3 86 13 7 9 94 12 43 60 4 9 1 0 0 2 2 2 14 3 0 0 0 0 0 0 0 0 0 0 0 0
1359 1 3 7 12 8 46 2 62 18 11 2 1 0 0 0 1 2 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0
1360 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
1361 1 30 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 1 0 3 0 8 0 1 1 0 0 0
1362 24 0 2 0 10 5 2 0 3 1 5 19 1 0 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0
1363 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1365 2 0 0 2 9 87 2 0 2 0 0 0 0 0 0 1 2 3 1 71 2 0 0 0 0 0 0 6 3 2 0 0
1366 1 2 3 2 1 2 0 2 2 6 1 0 9 0 0 2 1 3 2 1 1 0 0 2 1 3 1 3 19 1 6 1
1367 3 8 14 28 10 12 17 33 28 9 10 8 0 0 2 29 5 1 4 15 23 23 15 3 0 3 41 33 25 7 0 0
1368 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1369 1 0 0 1 0 1 0 1 0 1 1 18 0 0 0 1 2 1 0 1 7 1 2 1 6 2 0 1 0 1 0 0
1370 13 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1371 23 124 60 4 20 1 0 2 4 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1372 1 0 1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0
1373 1 2 0 0 0 0 3 0 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1374 1 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0
1375 1 2 0 0 0 0 0 0 1 3 2 3 0 0 0 0 0 0 1 0 3 2 0 0 0 0 0 0 0 0 0 0
1376 22 46 54 197 112 23 107 0 0 89 0 2 8 0 13 199 0 0 52 0 0 0 0 0 0 0 1 0 0 0 0 0
1377 3 0 0 0 2 9 4 2 1 2 1 2 5 0 0 18 5 4 4 4 4 2 4 9 3 18 3 3 2 3 3 1
1378 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 4 0 2 0 0 0 0 0 0
1379 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1380 1 0 3 0 1 2 33 0 23 0 4 0 0 0 0 0 0 1 0 0 0 20 0 11 4 0 0 3 9 0 0 0
1381 19 24 16 1 3 0 0 0 0 0 0 3 0 0 24 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1382 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1383 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1384 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1385 2 6 3 0 14 169 134 217 0 33 17 0 0 0 0 0 9 0 4 0 0 0 5 2 0 0 14 3 0 0 45 2
1386 23 19 0 0 1 1 0 0 0 0 0 0 0 68 3 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1387 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1388 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
1389 1 3 0 67 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1390 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1391 1 0 0 0 0 3 6 0 2 5 0 51 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1392 7 3 9 2 12 0 11 4 9 2 2 0 5 1 0 2 2 1 0 9 4 31 2 8 7 0 9 0 0 0 0 0
1393 1 0 0 1 1 0 0 0 1 1 16 24 3 0 2 2 1 15 2 1 0 0 0 2 0 1 0 1 1 0 1 0
1394 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1395 4 9 7 10 4 0 0 2 13 16 6 13 0 0 0 8 6 2 6 9 4 7 1 10 6 9 9 9 3 3 0 0
1396 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1397 1 0 0 0 0 0 0 0 0 4 0 2 0 0 0 1 13 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
1398 8 3 19 93 2 2 15 9 11 2 0 35 0 0 2 3 46 21 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1399 2 2 2 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 3 0 0 1 1 0
1400 3 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 1 0 0 3 1 1 1 0 3 0 0 0 0 0
1401 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1402 1 0 0 0 5 0 10 3 11 8 0 4 0 0 0 1 0 6 2 2 6 0 109 0 2 6 0 0 0 0 2 0
1403 8 2 0 0 0 0 2 0 0 0 0 0 6 0 3 1 0 0 0 0 3 0 0 2 5 4 16 1 0 2 0 0
1404 1 3 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1405 2 2 4 1 2 1 13 8 2 0 0 5 0 0 0 0 105 9 11 10 25 8 1 1 0 11 1 11 2 1 0 2
1406 4 12 3 4 5 7 2 7 4 9 9 8 3 0 0 62 91 3 21 14 8 6 35 58 0 6 13 30 3 5 0 2
1407 1 1 0 2 3 3 1 4 5 1 0 5 0 0 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
1408 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 2 0 0 1 8 5 1 0 0 0 0 0 0
1409 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1410 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1411 38 5 38 5 2 20 2 6 0 1 3 4 2 7 4 0 7 25 6 10 3 11 6 3 1 8 1 1 75 6 8 454
1412 3 0 0 16 0 0 0 2 0 0 36 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1413 3 0 1 3 2 2 2 2 4 2 0 0 1 0 0 1 3 5 2 2 2 1 8 2 0 0 0 0 0 0 0 0
1414 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1415 1 0 0 0 0 0 0 10 0 3 0 0 0 0 0 0 12 138 3 0 0 1 0 0 0 0 0 0 0 0 0 0
1416 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1417 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418 5 10 3 11 2 25 7 2 5 3 5 90 16 0 3 2 3 3 1 3 194 2 1 1 1 1 0 0 0 1 5 0
1419 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1420 13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1421 8 639 80 369 159 148 153 146 123 41 99 79 0 0 0 80 2 10 193 929 325 12 84 180 62 352 211 110 334 53 1 58
1422 4 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1424 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1427 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1428 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1429 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1430 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1431 280 388 8 22 13 19 10 16 1 4 15 11 59 0 2 12 3 7 4 3 5 39 10 19 5 11 11 8 13 8 8 4
1432 1 11 0 0 0 0 0 0 5 37 67 89 20 6 1 3 0 1 51 9 1 29 51 46 25 3 59 15 90 193 0 40
1433 8 1 0 0 0 5 2 1 0 1 24 1 0 0 0 3 1 0 2 1 1 2 1 2 0 1 0 0 1 0 2 0
1434 1 0 0 9 0 0 0 0 1 0 38 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1435 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 1 1 3 0 1 0 0 0 0 0 3 4 0
1436 271 1 0 5 2 0 6 0 69 2 1 1 24 0 4 52 1 1 0 1 94 0 3 1 1 2 2 0 1 1 0 0
1437 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1438 5 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 32 0 0 0 0
1439 1 8 5 0 0 0 1 108 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 1 1 1 4 0
1440 2 0 0 3 0 7 0 3 23 0 0 0 6 0 0 0 1 0 2 3 1 0 7 0 1 0 8 0 2 0 4 0
1441 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1442 233 3 46 463 5 139 134 89 80 264 84 169 0 0 0 96 25 121 173 61 47 87 14 43 21 42 38 29 23 21 53 0
1443 16 0 1 1 1 11 1 5 12 7 1 0 9 0 0 0 6 3 1 7 10 8 8 39 8 3 7 201 3 32 53 9
1444 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 69 180 15 9 18 7 0 1 1 68 100 4
1445 3 0 0 28 0 0 1 0 0 0 0 0 0 0 0 101 1 0 0 0 0 6 1 4 0 59 18 2 0 0 3 0
1446 1 8 0 0 0 13 0 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 2 0 0
1447 34 40 21 6 11 4 4 4 4 1 2 9 3 7 26 0 3 6 172 1 37 134 16 9 11 9 4 10 1 5 6 5
1448 2 1 0 2 5 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 15 1 0 0 0 0 0 0 0 0 0
1449 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1451 19 1 2 0 0 0 5 0 0 0 0 0 0 0 53 20 58 29 21 29 24 9 19 29 51 18 11 9 5 1 1 6
1452 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1453 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1454 39 59 54 75 14 31 23 13 5 0 16 4 1 0 0 3 2 2 9 20 17 9 2 3 0 0 0 0 0 0 0 0
1455 46 73 144 32 382 0 76 56 192 13 9 15 36 0 1 30 57 131 323 79 179 59 5 302 54 18 0 0 0 0 0 0
1456 29 23 27 62 51 141 61 60 46 8 36 60 38 14 13 51 47 63 53 50 53 30 20 37 26 63 38 23 177 107 8 22
1457 83 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 9 4 0 0 4 0 0 5 2 0 0 0 0
1458 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1459 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1460 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0
1461 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1462 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
1463 8 17 5 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1464 120 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1465 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1466 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1467 9 1 10 8 36 3 10 13 39 16 6 2 5 0 1 7 5 11 5 10 16 31 27 4 2 15 9 7 10 3 1 0
1468 1 0 1 1 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1469 2 3 4 16 1 1 4 3 3 6 2 3 3 0 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1470 1 17 25 8 1 8 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1471 1 0 0 0 3 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1472 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1473 1 1 0 1 6 8 0 6 2 0 0 1 8 0 100 0 0 0 0 63 0 2 0 0 0 0 0 0 1 0 0 0
1474 1 35 18 21 9 0 0 4 9 0 10 1 7 0 6 0 0 0 0 2 0 1 4 1 1 1 0 0 1 0 0 0
1475 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1476 1 2 1 1 12 0 3 1 2 0 0 0 0 0 0 0 0 0 0 2 10 1 0 0 0 0 0 0 0 0 0 0
1477 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1478 1 2 1 2 0 0 0 0 0 0 66 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0
1479 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480 32 101 9 72 8 11 10 19 14 7 8 0 0 0 0 1 0 2 0 2 0 0 0 18 7 14 13 18 14 21 1 1
1481 2 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 2 0 1 2 1 9 1 1 3 0 3 0 1 2 2 0
1482 19 8 5 6 92 13 11 5 9 5 11 3 5 1 2 10 11 4 13 9 6 20 8 3 0 17 71 123 8 9 13 3
1483 3 3 8 18 8 9 5 13 6 11 4 9 1 6 2 9 1 4 45 6 2 8 13 6 12 4 5 0 3 6 5 1
1484 1 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 13 3 4 2 0 6 2 0 5 5 53 0 2 30 0
1485 6 3 1 3 2 2 2 3 0 2 3 0 0 0 0 14 0 1 5 3 0 1 1 1 1 1 1 6 0 2 2 0
1486 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1487 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1488 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1489 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1490 2 9 0 0 0 0 0 0 1 0 1 1 1 0 0 2 1 1 0 0 2 1 1 2 1 0 1 1 0 0 0 1
1491 4 11 4 43 0 14 15 9 7 0 10 1 18 3 0 37 8 22 1 4 0 0 0 1 9 1 0 0 43 4 27 4
1492 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0
1493 2 90 19 8 5 8 5 8 35 1 25 99 50 11 4 117 1 2 5 2 6 4 127 0 1 1 93 119 1 20 12 7
1494 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 1 0 0 0 0 0 1 0 0
1495 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1496 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1497 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1498 9 11 8 9 6 5 10 7 4 8 3 2 1 4 3 10 7 5 7 9 6 5 4 4 0 4 2 3 0 4 0 2
1499 8 8 7 8 2 11 4 6 2 0 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1500 1 6 3 3 11 5 11 2 3 0 0 0 0 0 0 0 0 0 0 2 2 0 2 1 0 0 0 0 0 0 0 0
1501 1 20 3 1 14 2 2 1 0 0 0 0 0 0 0 0 0 0 0 10 4 0 4 1 0 0 0 0 0 0 0 0
1502 2 1 12 0 2 3 0 0 3 23 15 1 11 2 14 20 2 0 6 1 1 0 2 1 0 0 1 0 6 4 26 3
1503 1 0 2 0 4 1 6 1 1 1 0 1 0 0 0 0 2 0 1 3 0 1 0 0 2 1 6 1 1 5 2 1
1504 2 6 37 28 5 7 3 18 7 18 10 49 3 7 1 48 6 12 2 6 2 1 6 105 2 15 8 2 4 4 2 2
1505 4 42 30 10 0 4 50 1 3 0 51 2 87 22 1 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1507 1 0 0 0 0 0 0 6 2 7 1 4 4 1 4 1 5 1 1 0 2 1 0 0 1 2 1 0 0 0 0 0
1508 40 24 35 19 30 100 56 58 66 9 16 9 2 0 9 44 6 1 0 16 0 8 9 99 16 0 2 1 6 0 0 0
1509 8 43 9 28 35 11 11 5 10 0 1 1 1 0 9 9 6 36 39 54 67 32 20 11 2 12 31 28 24 34 15 13
1510 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1511 8 37 51 21 0 0 0 0 0 28 6 0 3 0 0 100 19 4 3 10 15 18 15 4 3 3 0 4 15 2 3 1
1512 8 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 20 2 1 0 0 0 0
1513 4 0 5 1 4 0 0 7 4 7 32 12 0 0 3 1 4 13 0 0 0 2 15 3 4 2 4 3 0 2 6 0
1516 6 1 5 6 26 6 2 2 0 0 3 14 0 0 0 0 0 6 2 0 0 0 0 0 6 0 0 0 0 0 0 0
1517 7 9 48 19 10 14 26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1518 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1519 4 7 3 2 12 3 5 57 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1520 2 1 3 1 3 5 4 1 11 2 0 5 2 0 0 0 5 1 0 6 1 0 2 1 1 11 0 0 3 2 0 1
1521 1 0 0 0 0 0 0 2 3 2 0 0 0 0 0 0 0 4 0 2 0 2 0 0 0 3 2 0 2 0 0 0
1522 1 1 9 4 2 0 0 0 0 0 0 0 0 0 6 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1523 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1524 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1525 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1526 1 0 0 0 0 0 12 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1527 52 21 115 2 0 340 4 1 14 22 2 0 0 0 0 0 0 0 0 0 0 2 4 5 43 22 32 26 1 1 96 4
1528 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1529 1 0 0 0 0 0 0 0 0 0 0 3 0 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1530 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1531 19 61 115 65 500 331 1 3 0 104 0 22 0 0 4 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0
1532 20 7 2 2 5 0 0 0 0 47 43 8 10 10 9 9 73 59 67 14 15 4 0 0 0 0 63 32 36 7 21 6
1533 15 12 3 31 19 14 4 5 7 5 5 5 1 0 0 3 5 3 4 5 4 5 3 5 4 5 5 5 3 5 2 3
1534 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0
1535 1 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 8 0 2 0 3 0 1 0 0
1536 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1537 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1538 1 2 0 2 0 0 1 1 1 0 0 220 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
